date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:48	29754/29754	---M--	200	added ('OK')	image/jpeg	etag:%221bbca7562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/49.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/49.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:48	27599/27599	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:34:58%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=50	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailc6d7.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:48	4654/4654	---M--	200	added ('OK')	image/jpeg	etag:%22cde2ae562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/50.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/50.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:49	43597/43597	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:34:58%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=43	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailf3ef.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:49	7786/7786	---M--	200	added ('OK')	image/jpeg	etag:%22d0337f562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/43.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/43.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:50	29129/29129	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:34:59%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=44	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail0667.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:50	17627/17627	---M--	200	added ('OK')	image/jpeg	etag:%226ea7b3562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/44.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/44.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:51	65913/65913	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:00%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=46	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail6004.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:51	17959/17959	---M--	200	added ('OK')	image/jpeg	etag:%229a994562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/46.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/46.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:52	30025/30025	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:01%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=251	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailcc5d.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:52	9845/9845	---M--	200	added ('OK')	image/jpeg	etag:%22e8fb98d1a65d41:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/251.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/251.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:52	27678/27678	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:01%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=252	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail6981.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:52	29648/29648	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:01%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=253	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetaileca3.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:53	6026/6026	---M--	200	added ('OK')	image/jpeg	etag:%224beac0cfa65d41:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/253.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/253.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:53	34211/34211	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:02%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=254	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail37f5.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:53	4180/4180	---M--	200	added ('OK')	image/jpeg	etag:%225d25bccfa65d41:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/254.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/254.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:53	27525/27525	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:02%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=51	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetaila5cd.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:54	38227/38227	---M--	200	added ('OK')	image/jpeg	etag:%221bab6562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/51.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/51.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:54	27707/27707	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:03%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=52	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail24a9.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:54	24185/24185	---M--	200	added ('OK')	image/jpeg	etag:%22771be8562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/52.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/52.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:55	27859/27859	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:04%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=53	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetaild17b.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:55	27823/27823	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:04%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=54	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail3397.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:55	3530/3530	---M--	200	added ('OK')	image/jpeg	etag:%22e842ef562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/54.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/54.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:56	27697/27697	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:04%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=55	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail9353.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:56	44085/44085	---M--	200	added ('OK')	image/jpeg	etag:%22e2a4f1562bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/55.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/55.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:56	31598/31598	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:06%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=56	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail2631.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:57	31326/31326	---M--	200	added ('OK')	image/jpeg	etag:%22c47a28572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/56.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/56.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:57	27881/27881	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:06%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=57	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail9e2b.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:57	29644/29644	---M--	200	added ('OK')	image/jpeg	etag:%22d42b39572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/57.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/57.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:58	31166/31166	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:07%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=58	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailb2aa.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:58	6032/6032	---M--	200	added ('OK')	image/jpeg	etag:%22943f2d572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/58.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/58.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:58	31738/31738	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:08%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=59	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail4908.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:59	54537/54537	---M--	200	added ('OK')	image/jpeg	etag:%222c9cab572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/59.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/59.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:59	28126/28126	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:08%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=60	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail3048.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:34:59	10446/10446	---M--	200	added ('OK')	image/jpeg	etag:%2290519fc3465d41:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/60.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/60.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:00	28015/28015	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:09%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=62	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail4577.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:00	13524/13524	---M--	200	added ('OK')	image/jpeg	etag:%22eadb49572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/62.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/62.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:00	27256/27256	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:09%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=75	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailc410.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:01	14187/14187	---M--	200	added ('OK')	image/jpeg	etag:%221f366582bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/75.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/75.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:01	27188/27188	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:11%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=76	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail9dd4.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:01	230012/230012	---M--	200	added ('OK')	image/jpeg	etag:%22dae173582bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/76.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/76.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:02	27300/27300	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:11%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=255	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail6144.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:02	26512/26512	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:11%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=256	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailf882.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:02	28702/28702	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:12%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=64	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail1fb9.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:02	25919/25919	---M--	200	added ('OK')	image/jpeg	etag:%228d2a58572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/64.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/64.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:03	28687/28687	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:12%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=65	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailf0ce.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:03	36746/36746	---M--	200	added ('OK')	image/jpeg	etag:%22b0505f572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/65.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/65.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:04	28225/28225	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:13%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=67	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail4970.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:04	35709/35709	---M--	200	added ('OK')	image/jpeg	etag:%22ec9e6d572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/67.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/67.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:04	27390/27390	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:13%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=68	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetaila1db.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:04	19642/19642	---M--	200	added ('OK')	image/jpeg	etag:%228fc674572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/68.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/68.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:05	27550/27550	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:14%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=69	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail9fa0.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:05	12902/12902	---M--	200	added ('OK')	image/jpeg	etag:%2268b79572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/69.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/69.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:06	27620/27620	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:14%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=70	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail24f8.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:06	31712/31712	---M--	200	added ('OK')	image/jpeg	etag:%224eeab9572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/70.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/70.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:06	27488/27488	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:15%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=71	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail0863.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:06	40961/40961	---M--	200	added ('OK')	image/jpeg	etag:%224d11c1572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/71.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/71.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:07	27347/27347	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:15%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=73	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail82b3.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:07	31612/31612	---M--	200	added ('OK')	image/jpeg	etag:%2256e9d8572bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/73.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/73.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:07	27207/27207	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:17%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=74	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetailecac.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:08	50209/50209	---M--	200	added ('OK')	image/jpeg	etag:%223f7020582bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/74.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/74.jpg	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
23:35:08	27733/27733	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:35:17%20GMT	https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail.aspx?fid=61	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/FacultyDetail5368.html	(from https://www.au.edu.pk/Pages/Faculties/Engineering/Departments/Mechatronics/Mecha_Faculty.aspx)
